0.255695732	0.188066872	0.447792897	0.126252767	0.40816496	0.327419072	0.225474745	0.344955844	0.372681233	0.549377652	0.182376353	0.660965668	0.358697969	0.200575303	0.329298752	0.325652407	0.586667563	0.485328045	0.365930268	0.29728672	0.263901077	0.27419275	0.426058534	0.160381729	0.104801108	0.526608018	0.262963666	0.617819479	0.318118381	0.394135227	0.303997054	0.13938168	0.1690409	0.631532527	0.376358303	0.136790244	0.610418054	0.291918407	0.489213797	0.454772814	0.659297058	0.36493512	0.334572146	0.475564923	0.326484264	0.624937536	0.261172972	0.667317869	0.333451455	0.49358046
0.086388267	0.057312797	0.022486126	0.075217005	0.021843903	0.036345358	0.026293183	0.036894019	0.028400468	0.034663813	0.067836803	0.023912649	0.028654957	0.027142969	0.035348505	0.034993575	0.032443411	0.018686627	0.028357296	0.042331007	0.040678609	0.022916326	0.028890207	0.104333843	0.062179017	0.033222383	0.022739763	0.018549715	0.060171231	0.033005508	0.043692826	0.084456886	0.112714129	0.022594704	0.046008263	0.087269836	0.016671102	0.036625624	0.010928487	0.037511838	0.026813571	0.036527198	0.03366449	0.019420654	0.049449777	0.032858526	0.024978391	0.026112055	0.045577939	0.027408034
0.168780388	0.11366219	0.168596122	0.092400879	0.163575585	0.152892731	0.088379888	0.142289138	0.148555936	0.230291332	0.11668242	0.270917757	0.146919252	0.087240759	0.136470492	0.137541551	0.241172791	0.176140008	0.146812071	0.146112483	0.121546834	0.102735123	0.149629587	0.121296827	0.076217672	0.216756093	0.106910032	0.257990148	0.160440826	0.171052472	0.121339679	0.105010307	0.128928604	0.267675359	0.184492316	0.102150113	0.244992923	0.126489229	0.164276701	0.200185512	0.284714745	0.154700405	0.152870501	0.178110093	0.159664877	0.267985125	0.111582757	0.29168338	0.153603585	0.190114839
0.096207205	0.061732857	0.035362544	0.069627058	0.035664461	0.050317126	0.031047331	0.046637642	0.039689551	0.053021529	0.071279247	0.046770136	0.040137028	0.03206648	0.044153871	0.044818408	0.05152493	0.032019978	0.039679267	0.054487657	0.047939968	0.029419288	0.037731341	0.095767662	0.057356992	0.050160822	0.030848269	0.041631472	0.071228258	0.047647404	0.049275434	0.080976534	0.10300348	0.046415148	0.063084386	0.079693987	0.037914724	0.045090891	0.022918162	0.054766242	0.05203701	0.04799407	0.046942106	0.032958195	0.061764382	0.055241087	0.033621459	0.052763775	0.05713242	0.041700493
0.083878014	0.052511607	0.024510782	0.064030656	0.023904929	0.039959962	0.025827742	0.038786073	0.030523079	0.040710858	0.063168503	0.031362594	0.030084154	0.026249102	0.035514092	0.036840561	0.038685276	0.021366989	0.030509827	0.043136854	0.040039863	0.022570968	0.0304328	0.089064476	0.0527498	0.03878021	0.023378579	0.026110054	0.060985167	0.035025221	0.042777786	0.07521652	0.096124302	0.030413346	0.050349186	0.073815726	0.023638058	0.037177178	0.013468069	0.041229896	0.035104829	0.038805365	0.034705327	0.022817057	0.051027457	0.040162306	0.025238468	0.034935638	0.047835194	0.03017358
0.079068098	0.048618674	0.021447779	0.060730158	0.020470292	0.037005495	0.02410723	0.036539144	0.027886873	0.03779963	0.059696898	0.027729353	0.027045182	0.024227635	0.032745894	0.034525	0.035665311	0.018519206	0.027862628	0.039386946	0.037348767	0.02033784	0.028514305	0.084903001	0.050019346	0.036094717	0.021032042	0.022428689	0.057678392	0.031206508	0.040601017	0.072045341	0.091755045	0.026614188	0.046631873	0.070165206	0.020268892	0.034675809	0.011009917	0.037420444	0.031085824	0.036174023	0.03077686	0.02024458	0.047621639	0.036601995	0.022505001	0.030682596	0.045084493	0.027052426
0.078268092	0.049208885	0.01959759	0.064335873	0.018450869	0.034400456	0.023706773	0.034952441	0.026075479	0.034226986	0.060391368	0.023327441	0.025395228	0.023884661	0.031701256	0.032929815	0.031982128	0.016485849	0.026024697	0.037679935	0.036658729	0.01971263	0.027280175	0.089966629	0.053063143	0.032812838	0.019937298	0.01795566	0.056151277	0.029033999	0.040237481	0.074836987	0.097352416	0.021987569	0.043394695	0.074624048	0.016153488	0.033562194	0.009169844	0.034557473	0.026181143	0.034292239	0.028939536	0.017991804	0.045701592	0.032288254	0.021425624	0.025456166	0.043142115	0.024891689
0.072343122	0.043498365	0.017594631	0.056689611	0.016089783	0.032941287	0.021906849	0.033527815	0.024377432	0.033803543	0.055151273	0.022766805	0.023093283	0.021588641	0.029104694	0.031414836	0.031536445	0.014935487	0.024324438	0.034405833	0.033803565	0.017489618	0.026173041	0.079873637	0.04669203	0.032416551	0.017957749	0.017386171	0.053342805	0.026266264	0.037845914	0.068081422	0.086508475	0.021404671	0.041407042	0.065760016	0.01565438	0.031384909	0.007916237	0.03243958	0.025572861	0.032659161	0.025655	0.016938415	0.042975065	0.031741823	0.018922946	0.024822628	0.041360845	0.023132497
0.875061114	0.629438066	1.722105374	0.248487729	1.604632251	1.569488042	1.612791022	2.152509031	2.049028001	1.892331992	0.580735831	1.941278043	1.609756763	1.51003298	1.95242911	1.882535395	1.907230206	1.7920687	1.988207736	1.240376328	1.563560388	1.66755727	1.766128851	0.271617924	0.21417534	1.986730964	1.552297759	1.905339792	1.33679179	1.530953995	1.787761952	0.258837784	0.28067004	1.928420538	1.705408315	0.236762141	1.916711617	1.606263013	1.857060342	1.5969347	1.900682591	1.818575122	1.356215569	1.758723009	1.714787731	1.933124428	1.412030525	1.905697387	1.841052909	1.746186837
0.079215803	0.049966173	0.020150545	0.064930652	0.019082308	0.034959745	0.024024338	0.035364897	0.026559819	0.034732563	0.061064099	0.023954876	0.02596033	0.02426209	0.03221466	0.033357364	0.032503498	0.016989631	0.026513081	0.038404958	0.037163853	0.020127493	0.027613122	0.090708604	0.05355451	0.033277914	0.020377442	0.01859383	0.056783486	0.029749501	0.040638867	0.07542462	0.098122903	0.022647049	0.044105609	0.075274843	0.016737121	0.034029904	0.009598956	0.035257394	0.026878992	0.034776692	0.029689561	0.018439912	0.046351259	0.032902409	0.02194308	0.026198884	0.043658833	0.025446836
