0.343087264	0.371781097	0.349245021
0.359017845	0.382184134	0.348234642
0.359017845	0.382184134	0.348234642
0.40465254	0.393700366	0.328811738
0.229757124	0.229629568	0.229725738
0.264649202	0.284108547	0.257209148
0.264649202	0.284108547	0.257209148
0.264649202	0.284108547	0.257209148
0.264649202	0.284108547	0.257209148
0.264649202	0.284108547	0.257209148
0.264649202	0.284108547	0.257209148
0.264649202	0.284108547	0.257209148
0.355983455	0.338204942	0.334954818
0.293414963	0.282645029	0.262287027
0.286964498	0.27741421	0.23906095
0.310338704	0.280876627	0.25701316
0.401044679	0.343299877	0.327969718
0.309980415	0.296972007	0.299957534
0.224348484	0.228014028	0.227771231
0.225072154	0.228149901	0.227857239
0.292719128	0.245219727	0.234248548
0.335417466	0.367108957	0.343588291
0.284068911	0.296882336	0.319780556
0.221550316	0.228066581	0.229829393
0.221550316	0.228066581	0.229829393
0.230119252	0.229530424	0.23253205
0.231545114	0.229930388	0.232992244
0.236463753	0.232019707	0.234018166
0.260807841	0.284252474	0.256019807
0.260583781	0.284306583	0.256159575
0.260125861	0.284324931	0.256006347
0.315387026	0.311000341	0.308246273
