1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0.447708230727918,0.552291769272082,0,0,0
0,0.183769220824178,0.816230779175822,0,0
0,0.228974462435968,0.771025537564031,0,0
0,0.293266530209343,0.706733469790657,0,0
0,0,0.147052508325059,0.852947491674941,0
0,0,0,0.0408964949954995,0.9591035050045
0,0,0,0.00652452611364935,0.993475473886351
0,0,0,0.0255820165777794,0.974417983422221
0,0,0,0.0120476238287177,0.987952376171282
0,0,0,0,1
0,0.101895390758587,0.898104609241413,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0.0563051825687012,0.943694817431299,0
0,0,0,0.974417983422221,0.0255820165777794
0,0,0.0522764594835329,0.947723540516467,0
0,0.0884784112820515,0.429121588717948,0.4824,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0.39010710827336,0.60989289172664,0,0
0,0,0,0.00518708925709866,0.994812910742901
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
