0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12.06667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
15.86667	3
10.53333	2
