1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.417235614,0.582764386
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.755942167,0.244057833
0,0,0.835005355,0.164994645,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0593966800000001,0.94060332,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0851107840000003,0.914889216,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0335127530000001,0.966487247,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0335127530000001,0.966487247,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0335127530000001,0.966487247,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0368144680000002,0.963185532,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0271762349999998,0.972823765,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0335127530000001,0.966487247,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0335127530000001,0.966487247,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0271762349999998,0.972823765,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0335127530000001,0.966487247,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0335127530000001,0.966487247,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0271762349999998,0.972823765,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0335127530000001,0.966487247,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0.0437030280000004,0.956296972,1,0,0,0,0,1,0,0,0,0
