0.509179844,0.490820156,0,0,0,0.872856052,0.127143948,0,0,0,1,0,0,0,0
0.585700808,0.414299192,0,0,0,0.872856052,0.127143948,0,0,0,1,0,0,0,0
1,0,0,0,0,0.872856052,0.127143948,0,0,0,1,0,0,0,0
1,0,0,0,0,0.872856052,0.127143948,0,0,0,1,0,0,0,0
1,0,0,0,0,0.872856052,0.127143948,0,0,0,1,0,0,0,0
1,0,0,0,0,0.872856052,0.127143948,0,0,0,1,0,0,0,0
1,0,0,0,0,0.872856052,0.127143948,0,0,0,1,0,0,0,0
1,0,0,0,0,0.969319464,0.0306805360000002,0,0,0,1,0,0,0,0
0.794784296,0.205215704,0,0,0,1,0,0,0,0,1,0,0,0,0
0.78907564,0.21092436,0,0,0,1,0,0,0,0,1,0,0,0,0
0.79450344,0.20549656,0,0,0,1,0,0,0,0,1,0,0,0,0
0.833110996,0.166889004,0,0,0,1,0,0,0,0,0.119043052,0.880956948,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0.57912064,0.42087936,0,0,0
1,0,0,0,0,1,0,0,0,0,0.57912064,0.42087936,0,0,0
0.34326746,0.65673254,0,0,0,1,0,0,0,0,0.57912064,0.42087936,0,0,0
0,0.87441558,0.12558442,0,0,1,0,0,0,0,0.57912064,0.42087936,0,0,0
0.8230232,0.1769768,0,0,0,1,0,0,0,0,0.0927596360000003,0.907240364,0,0,0
0.825619916,0.174380084,0,0,0,1,0,0,0,0,0.615058984,0.384941016,0,0,0
0.578034984,0.421965016,0,0,0,1,0,0,0,0,0.615058984,0.384941016,0,0,0
0,0.6725234,0.3274766,0,0,1,0,0,0,0,0.615058984,0.384941016,0,0,0
0,0.725728292,0.274271708,0,0,1,0,0,0,0,0.615058984,0.384941016,0,0,0
0,0.728199548,0.271800452,0,0,1,0,0,0,0,0,0.849916424,0.150083576,0,0
0,0.72278486,0.27721514,0,0,1,0,0,0,0,0.700363768,0.299636232,0,0,0
0,0.783810324,0.216189676,0,0,1,0,0,0,0,0.700363768,0.299636232,0,0,0
0.670565448,0.329434552,0,0,0,1,0,0,0,0,0.700363768,0.299636232,0,0,0
0.116960948,0.883039052,0,0,0,1,0,0,0,0,0.700363768,0.299636232,0,0,0
0,0.493026768,0.506973232,0,0,1,0,0,0,0,0.700363768,0.299636232,0,0,0
0,0.977931448,0.0220685520000004,0,0,1,0,0,0,0,0.700363768,0.299636232,0,0,0
1,0,0,0,0,1,0,0,0,0,0.700363768,0.299636232,0,0,0
1,0,0,0,0,1,0,0,0,0,0.910953296,0.0890467040000003,0,0,0
0.969588268,0.0304117320000001,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0.849774424,0.150225576,0,0,0,1,0,0,0,0
1,0,0,0,0,0.58912864,0.41087136,0,0,0,1,0,0,0,0
1,0,0,0,0,0.58912864,0.41087136,0,0,0,1,0,0,0,0
1,0,0,0,0,0.58912864,0.41087136,0,0,0,1,0,0,0,0
1,0,0,0,0,0.58912864,0.41087136,0,0,0,1,0,0,0,0
1,0,0,0,0,0.58912864,0.41087136,0,0,0,1,0,0,0,0
1,0,0,0,0,0.58912864,0.41087136,0,0,0,1,0,0,0,0
1,0,0,0,0,0.58912864,0.41087136,0,0,0,1,0,0,0,0
1,0,0,0,0,0.631198108,0.368801892,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0.855653344,0.144346656,0,0,0
0.793231372,0.206768628,0,0,0,1,0,0,0,0,0.7583736,0.2416264,0,0,0
0.878683824,0.121316176,0,0,0,1,0,0,0,0,0.758464524,0.241535476,0,0,0
1,0,0,0,0,1,0,0,0,0,0.758603372,0.241396628,0,0,0
1,0,0,0,0,1,0,0,0,0,0.758745264,0.241254736,0,0,0
1,0,0,0,0,1,0,0,0,0,0.75793766,0.24206234,0,0,0
1,0,0,0,0,1,0,0,0,0,0.758510476,0.241489524,0,0,0
1,0,0,0,0,1,0,0,0,0,0.758065272,0.241934728,0,0,0
0.969588268,0.0304117320000001,0,0,0,1,0,0,0,0,0.758650328,0.241349672,0,0,0
0.75095582,0.24904418,0,0,0,1,0,0,0,0,0.758939364,0.241060636,0,0,0
0.752464584,0.247535416,0,0,0,1,0,0,0,0,0.913296048,0.0867039519999997,0,0,0
0.76442626,0.23557374,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
